14221,3104,72,4288892,63412,5113,10808
14222,3161,72,692093,53900,513,9511
14223,3162,72,180064,4275,164,395
14224,3106,72,1029765,38479,723,6635
14225,3163,72,210371,21067,135,2350
14226,3164,72,101839,5535,285,1149
14227,3122,72,190941,3280,282,464
14228,3165,72,607429,89997,1171,14655
14229,3113,72,213015,2249,255,1214
14230,3166,72,165624,7083,176,781
14231,3167,72,601853,330,51,40
14232,3168,72,17143,293,55,66
14233,3169,72,1127588,47801,1141,2560
14234,3170,72,475740,44985,370,7444
14235,3108,72,1264325,57907,1282,4801
14236,3171,72,467395,8864,713,1059
14237,3172,72,84016,756,60,443
14238,3173,72,335760,8035,162,977
14239,3116,72,559930,20809,384,2415
14240,3111,72,1770318,107448,1344,3675
14241,3174,72,1862465,73103,1877,6243
14242,3175,72,230372,4422,279,946
14243,3176,72,573677,129098,486,8084
14244,3117,72,292575,3978,323,701
14245,3063,72,1173096,7132,901,3392
14246,3068,72,1258533,26729,3124,7245
14247,3177,72,29017,480,38,86
14248,3178,72,110087,11158,156,828
14249,3179,72,806841,2401,397,162
14250,3119,72,178785,1611,95,53
14251,3107,72,1992687,157620,1173,43083
14252,3115,72,236301,4614,202,320
14253,3062,72,1494486,19426,4961,7734
14254,3180,72,112337,6961,75,279
14255,3181,72,151389,5758,80,556
14256,3182,72,75333,2207,129,205
14257,3183,72,41282,642,243,812
14258,3109,72,556301,2973,2410,2558
14259,3118,72,147899,1441,45,184
14260,3134,72,74445,1210,321,448
14261,3123,72,236524,5531,94,217
14262,3112,72,644011,112316,394,10313
14263,3064,72,1777672,54435,2017,6696
14264,3184,72,46940,1039,25,272
14265,3121,72,216812,4747,53,398
14266,3066,72,20761480,871930,11595,43026
14267,3185,72,183149,6969,68,824
14268,3186,72,5144,18,0,2
14269,3069,72,1746896,97980,1515,3841
14270,3128,72,76789,180,592,240
14271,3071,72,2163626,90030,1260,11732
14272,3065,72,1128383,6650,1161,3598
14273,3187,72,311179,32449,242,1989
14274,3188,72,71836,2800,67,1105
14275,3067,72,381238,2684,5560,5007
14276,3125,72,68264,592,211,59
14277,3072,72,263513,0,0,3986
14278,3189,72,251014,25000,314,1218
14279,3124,72,1499675,77482,1061,3374
14280,3190,72,130858,7612,26,260
14281,3191,72,36609,810,66,220
14282,3027,72,1726008,59228,3119,4119
14283,3192,72,478187,16695,161,1238
14284,3193,72,119734,16647,61,2685
14285,3044,72,430336,8808,296,853
14286,3127,72,335416,16852,121,1418
14287,3078,72,482467,22520,917,2669
14288,3126,72,1190828,21941,609,1904
14289,3130,72,176461,1898,2030,249
14290,3120,72,217540,13542,142,1112
14291,3077,72,422535,11455,386,941
14292,3074,72,1739292,58742,2504,4229
14293,3076,72,267872,1008,187,433
14294,2990,72,1399871,4730,4888,3075
14295,3129,72,212446,11274,86,1099
14296,3079,72,147035,2750,185,129
14297,3080,72,671078,24496,432,1328
14298,3081,72,241419,22685,549,2380
14299,3131,72,9310174,19181,15096,1866
14300,3032,72,1371374,40660,430,2009
14301,3030,72,973011,24094,2492,4111
14302,3132,72,642032,9317,268,171
14303,3092,72,25601,128,100,102
14304,3085,72,541414,32635,2257,4800
14305,3038,72,306322,8537,244,672
14306,3133,72,33697,1093,114,96
14307,3083,72,5956757,959725,2443,112783
14308,3084,72,36526,260,47,97
14309,3194,72,516574,5680,263,2063
14310,2987,72,3508559,215060,3551,49608
14311,3033,72,385359,2514,727,388
14312,3087,72,695269,4108,148,1034
14313,3034,72,468559,13685,536,1103
14314,3088,72,1267551,107743,890,8318
14315,3195,72,82977,0,0,0
14316,3196,72,29497,177,16,90
14317,3135,72,121506,654,7,101
14318,2994,72,205567,2548,272,571
14319,3197,72,37379,945,102,281
14320,3035,72,580124,19202,469,5360
14321,2988,72,3362428,35137,10550,7524
14322,3089,72,130359,7988,64,992
14323,3003,72,127384,649,257,249
14324,3090,72,585961,12681,726,2823
14325,3039,72,644325,5145,194,368
14326,3091,72,36079,462,163,742
14327,3086,72,9441,14,47,31
14328,3137,72,36333,893,18,95
14329,3136,72,2664,16,5,4
14330,3198,72,20797,78,8,24
14331,3082,72,916754,51621,1574,524
14332,3199,72,4681,2,3,1
14333,3041,72,93960,414,569,187
14334,3037,72,101177,603,229,251
14335,2991,72,211303,2162,902,1024
14336,3200,72,549,9,0,5
14337,2996,72,631404,13566,476,1741
14338,3201,72,2025,4,0,0
14339,3093,72,199488,7784,484,913
14340,3042,72,218201,11208,803,798
14341,2989,72,3658011,133504,2145,13745
14342,3095,72,282162,40274,384,2820
14343,3043,72,599843,3385,456,302
14344,3040,72,349602,11652,827,2041
14345,3045,72,9529,46,92,26
14346,3094,72,36865,1073,35,221
14347,3096,72,61540,249,13,29
14348,2973,72,824226,40098,8991,8219
14349,2967,72,7593087,382809,4856,79757
14350,3202,72,4596,2,0,0
14351,2968,72,5241468,207213,3930,13900
14352,3203,72,3390,129,1,43
14353,3047,72,305506,5816,1398,1027
14354,2992,72,624744,59201,614,3823
14355,2995,72,338671,8788,223,626
14356,3046,72,457431,10125,2096,0
14357,2969,72,1595972,42618,3676,5645
14358,3204,72,4610,11,1,6
14359,3006,72,60047,416,2026,945
14360,3050,72,954743,18884,273,1103
14361,3138,72,4131,121,1,8
14362,2997,72,1195813,28709,1163,2174
14363,3000,72,213968,2269,213,426
14364,3051,72,1010762,49828,507,4532
14365,3010,72,138226,428,92,51
14366,3004,72,394975,14667,472,1830
14367,3139,72,73838,261,55,96
14368,3005,72,600381,13496,223,604
14369,3097,72,35668,2492,24,151
14370,3008,72,330336,12492,231,817
14371,2970,72,3748683,93450,8388,15108
14372,3140,72,2816,77,21,35
14373,3098,72,29233,75,11,11
14374,2977,72,322502,15436,141,956
14375,2999,72,7965486,207832,19422,12360
14376,2929,72,3922298,129154,12466,38382
14377,3001,72,2203618,122815,960,13570
14378,3053,72,187425,28177,157,2440
14379,2933,72,808361,11092,1240,4180
14380,3007,72,4209089,172661,1542,13851
14381,3205,72,4253,29,0,4
14382,3013,72,930576,25617,360,1316
14383,3055,72,89640,5107,72,271
14384,2931,72,4007147,191236,3682,22696
14385,2934,72,714665,39031,837,2590
14386,3011,72,805722,29064,1666,1425
14387,2971,72,1554433,14272,233,699
14388,3099,72,9193,29,52,45
14389,2975,72,176993,1410,304,687
14390,2932,72,179374,1116,163,142
14391,2943,72,912815,13357,541,604
14392,3057,72,78957,3212,36,356
14393,2935,72,662158,5036,290,1865
14394,2868,72,4012204,147484,4734,9355
14395,2937,72,1912665,99346,2381,7789
14396,2871,72,1258994,15235,1023,1617
14397,2974,72,240314,13652,158,681
14398,3014,72,5179255,28582,1196,2559
14399,2888,72,485881,19670,1659,4259
14400,2944,72,425995,11520,1097,595
14401,3206,73,6469935,356084,51596,41095
14402,3207,73,1453003,140259,2677,35799
14403,3208,73,340354,10087,274,384
14404,3209,73,795916,43792,543,2332
14405,3210,73,157829,3369,33,347
14406,3211,73,1218516,13182,1245,2113
14407,3212,73,2393825,201936,2766,12057
14408,3213,73,351309,3371,8766,8228
14409,3147,73,1610690,154615,3066,11460
14410,3214,73,458494,13227,484,777
14411,3144,73,4648620,141456,4310,9847
14412,3215,73,70420,1055,36,164
14413,3216,73,363194,4609,955,1455
14414,3217,73,179136,4605,271,269
14415,3218,73,730611,8780,202,1057
14416,3145,73,1854852,67224,5904,7449
14417,3146,73,607334,21437,294,3115
14418,3153,73,301693,2148,2908,1225
14419,3150,73,539065,18967,1830,6785
14420,3149,73,522730,44321,947,4902
14421,3148,73,879677,25197,752,1779
14422,3102,73,19092511,1782249,398358,611327
14423,3219,73,36155,615,68,220
14424,3220,73,107108,1593,221,375
14425,3221,73,434877,22699,1538,2790
14426,3152,73,453559,34021,1418,4558
14427,3222,73,60229,5328,72,360
14428,3157,73,1319705,81128,1528,4850
14429,3223,73,129130,32755,98,2964
14430,3156,73,651383,15355,793,1944
14431,3224,73,10232,153,262,139
14432,3163,73,398652,28175,291,3040
14433,3225,73,629985,102668,351,8350
14434,3158,73,826352,41378,443,1047
14435,3103,73,3356847,108768,8532,18146
14436,3226,73,337664,3976,122,467
14437,3160,73,418300,8641,662,4652
14438,3227,73,159785,11726,150,513
14439,3159,73,118786,0,0,0
14440,3228,73,14685,100,133,70
14441,3229,73,674446,18682,776,159
14442,3230,73,103116,5108,177,790
14443,3164,73,173688,7571,442,1584
14444,3167,73,1556454,858,169,96
14445,3231,73,130569,4119,227,542
14446,3161,73,784777,57113,687,10070
14447,3166,73,251240,8703,250,965
14448,3105,73,1571379,60040,2240,4656
14449,3232,73,40366,1324,27,253
14450,3165,73,713938,100328,1384,15883
14451,3233,73,785922,1639,258,455
14452,3234,73,2638161,151858,1678,12347
14453,3168,73,49762,517,159,163
14454,3235,73,65758,477,15,33
14455,3236,73,345910,13223,372,2464
14456,3176,73,1032393,193087,762,11659
14457,3237,73,89920,1513,40,443
14458,3106,73,1150126,40854,789,7046
14459,3171,73,554996,9628,949,1218
14460,3238,73,54209,3169,47,258
14461,3239,73,52497,64,15,202
14462,3173,73,395780,8606,191,1002
14463,3170,73,587819,48701,561,8291
14464,3172,73,116201,1001,86,611
14465,3104,73,5335815,69397,5584,11963
14466,3179,73,828990,2563,405,181
14467,3182,73,93885,2518,144,232
14468,3122,73,241838,3628,316,505
14469,3174,73,2265238,81742,2219,6942
14470,3111,73,2414692,124375,1590,4032
14471,3178,73,124868,11653,175,861
14472,3177,73,57843,667,57,130
14473,3068,73,1727208,34525,4081,8022
14474,3116,73,692047,22398,429,2643
14475,3184,73,51623,1076,25,285
14476,3108,73,1595800,69892,1616,5723
14477,3113,73,239728,2381,273,1278
14478,3128,73,93641,184,605,285
14479,3065,73,1144929,6681,1180,3621
14480,3181,73,170622,6147,88,590
14481,3107,73,2105929,163278,1220,44541
14482,3119,73,225028,1813,110,55
14483,3180,73,140710,7948,83,309
14484,3117,73,360896,4444,367,772
14485,3112,73,712942,118228,419,10470
14486,3115,73,406588,5259,213,336
14487,3193,73,138185,18259,71,2782
14488,3188,73,77431,2943,75,1122
14489,3240,73,97094,8260,35,467
14490,3187,73,383310,37714,286,2162
14491,3069,73,2206348,110561,1676,4217
14492,3185,73,203919,7358,72,746
14493,3175,73,270240,4666,317,995
14494,3123,73,276780,6325,106,247
14495,3125,73,69189,596,211,58
14496,3062,73,1529298,19696,5016,7908
14497,3064,73,1877457,56142,2102,5855
14498,3072,73,272163,0,0,344
14499,3120,73,227783,13993,143,1139
14500,3109,73,587242,3054,2479,2266
14501,3063,73,1203031,7213,914,3435
14502,3066,73,23417389,926657,13003,46136
14503,3191,73,52255,932,85,268
14504,3241,73,32941,255,5,3
14505,3242,73,140682,638,24,61
14506,3118,73,158753,1464,51,192
14507,3121,73,297272,5183,60,469
14508,3124,73,1853979,87223,1255,3560
14509,3190,73,372376,21381,126,518
14510,3071,73,2413313,93363,1330,10331
14511,3243,73,125684,1594,59,136
14512,3192,73,532957,17835,175,1330
14513,3067,73,389668,2715,5671,5107
14514,3189,73,374360,29314,401,1342
14515,3244,73,14118,120,6,21
14516,3127,73,351488,17321,127,1241
14517,3076,73,268473,1010,187,432
14518,3027,73,1801705,60419,3161,4135
14519,3074,73,1818424,59982,2601,3777
14520,3078,73,498475,22992,936,2738
14521,3245,73,10858,355,10,55
14522,3079,73,164767,2961,205,136
14523,3129,73,224261,11780,90,1123
14524,3044,73,454937,9038,303,904
14525,3073,73,2602205,47262,1614,4785
14526,3080,73,734318,25981,457,1387
14527,3246,73,1591,16,2,10
14528,3247,73,515508,2297,2471,1619
14529,3081,73,255532,23519,551,2451
14530,3131,73,11675559,22354,17593,1990
14531,3077,73,452375,12184,389,969
14532,3248,73,658,1,0,0
14533,3034,73,470937,13710,538,1103
14534,3249,73,637942,793,38,137
14535,3195,73,85833,0,0,0
14536,3030,73,997698,24545,2528,4139
14537,3196,73,33528,193,16,96
14538,3135,73,124553,670,7,103
14539,3197,73,39049,962,106,256
14540,3083,73,6502401,990632,2577,114755
14541,2994,73,209124,2579,272,571
14542,3085,73,598672,34124,2408,5027
14543,3250,73,5226,249,20,19
14544,2990,73,1515705,4830,4961,3109
14545,3251,73,109251,286,15,149
14546,3132,73,669483,9543,270,174
14547,3088,73,1343580,111577,915,8414
14548,3252,73,31145,188,1,4
14549,3086,73,9637,14,47,32
14550,3003,73,128479,652,257,249
14551,3032,73,1488703,42182,456,2029
14552,2987,73,3643393,218282,3616,50196
14553,3091,73,36168,463,165,748
14554,3137,73,39957,955,22,100
14555,3090,73,643420,13379,761,2909
14556,3033,73,396904,2560,730,395
14557,3199,73,4802,2,4,1
14558,3089,73,139752,8356,68,1040
14559,3041,73,96253,420,570,188
14560,3037,73,104839,613,230,241
14561,2991,73,212506,2165,903,1025
14562,3038,73,355262,10295,288,831
14563,3201,73,2050,4,0,0
14564,3200,73,554,9,0,4
14565,3035,73,599390,19649,479,5501
14566,3082,73,953710,52865,1617,474
14567,3093,73,208558,7987,503,767
14568,3042,73,223067,11359,814,799
14569,2988,73,3404680,35466,10674,7594
14570,3045,73,9568,46,92,26
14571,3094,73,43675,1095,38,229
14572,3096,73,66316,281,14,34
14573,3039,73,663095,5217,195,369
14574,3202,73,4674,2,0,0
14575,3253,73,3616,136,1,42
14576,2989,73,3953162,140486,2302,14342
14577,2996,73,656972,13884,484,1776
14578,3095,73,289976,40973,400,2851
14579,3040,73,363753,11844,849,2111
14580,3051,73,1078856,51293,530,4641
14581,3043,73,642382,3470,467,310
14582,2992,73,639685,59842,621,3861
14583,2967,73,7797284,386330,4899,80500
14584,3046,73,479130,10443,2136,0
14585,3204,73,4743,11,1,6
14586,2968,73,5605621,214818,4057,14381
14587,3006,73,60731,422,2030,949
14588,2995,73,339187,8797,223,625
14589,3138,73,4233,126,1,8
14590,3047,73,323471,6081,1425,1070
14591,3000,73,217531,2279,213,427
14592,3010,73,139026,427,93,51
14593,2973,73,835472,40769,9065,8300
14594,3139,73,73902,261,55,96
14595,3097,73,36591,2519,25,155
14596,2969,73,1629599,43060,3716,5722
14597,3008,73,335365,12576,234,818
14598,2997,73,1270778,30068,1237,2351
14599,3098,73,29305,75,12,12
14600,2977,73,344951,15728,145,1004
14601,3254,74,705015,37505,1413,16044
14602,3255,74,422937,26676,816,11935
14603,3256,74,983779,107193,1409,6863
14604,3206,74,12528777,486767,84159,59337
14605,3257,74,169468,10974,73,1611
14606,3258,74,142935,9606,440,2121
14607,3259,74,639646,13876,362,2714
14608,3260,74,1609327,20975,385,1956
14609,3208,74,617881,14420,573,573
14610,3209,74,1414582,57401,912,3268
14611,3261,74,105477,1937,759,528
14612,3210,74,604699,10064,139,1328
14613,3212,74,5824915,315101,5347,14997
14614,3213,74,792189,6006,19561,14848
14615,3147,74,2504586,181066,3897,14502
14616,3207,74,2437475,181527,5116,44390
14617,3211,74,1459336,14399,1682,2394
14618,3144,74,6404936,167775,5257,11460
14619,3217,74,373184,6831,617,442
14620,3262,74,135014,16542,143,1482
14621,3224,74,140006,773,2735,1245
14622,3263,74,118160,6276,88,354
14623,3216,74,498820,5417,1426,1635
14624,3264,74,1835185,342655,807,25545
14625,3218,74,1144047,11512,308,1275
14626,3219,74,126537,1536,277,814
14627,3265,74,292371,4981,147,692
14628,3220,74,203142,2704,743,954
14629,3145,74,2148675,71149,6806,8340
14630,3153,74,440909,3315,4588,1875
14631,3150,74,813108,24081,2702,8933
14632,3223,74,290109,48941,243,3746
14633,3146,74,663322,22429,326,3253
14634,3149,74,709757,52613,1165,5804
14635,3222,74,135523,7801,148,451
14636,3148,74,1104884,28302,914,2034
14637,3102,74,21104436,1867610,435189,607646
14638,3157,74,1948997,94434,1936,5483
14639,3159,74,129056,0,0,0
14640,3152,74,628932,39985,1664,4835
14641,3227,74,235228,13781,263,601
14642,3221,74,530070,24056,2049,2979
14643,3163,74,494129,30946,375,3389
14644,3266,74,23468,971,7,48
14645,3158,74,1311780,53502,618,1167
14646,3267,74,86360,3463,24,381
14647,3268,74,711209,18183,1349,2182
14648,3226,74,462906,4598,162,506
14649,3225,74,723433,109326,530,8713
14650,3156,74,803459,17586,918,2169
14651,3160,74,583735,10475,869,5928
14652,3103,74,3631612,113010,8883,19321
14653,3228,74,33940,207,267,114
14654,3167,74,2747006,1145,245,132
14655,3230,74,167752,6138,251,906
14656,3269,74,4475534,394816,3282,46685
14657,3164,74,206632,8238,499,1734
14658,3231,74,221799,5999,361,662
14659,3229,74,755327,19215,851,246
14660,3239,74,82166,93,26,248
14661,3161,74,840727,59079,744,10000
14662,3166,74,273311,9132,272,1009
14663,3232,74,68965,1701,30,294
14664,3105,74,1764918,63832,2411,4936
14665,3234,74,3032128,157857,1837,12614
14666,3165,74,771193,105962,1461,14723
14667,3270,74,24203,241,26,99
14668,3238,74,92199,4342,72,310
14669,3233,74,1134369,1816,302,494
14670,3168,74,62514,608,190,191
14671,3176,74,1185480,209295,815,12482
14672,3236,74,397246,14062,389,2599
14673,3237,74,107457,1730,50,374
14674,3171,74,597277,9967,1060,1045
14675,3106,74,1230073,42114,822,7271
14676,3235,74,67149,691,24,64
14677,3170,74,699544,53792,632,9241
14678,3175,74,294795,4817,334,1019
14679,3173,74,425157,8907,211,1035
14680,3128,74,95942,184,608,298
14681,3172,74,136933,1142,95,543
14682,3178,74,130225,11894,181,888
14683,3104,74,5911858,70708,5730,12040
14684,3179,74,842287,2654,409,193
14685,3174,74,2687897,89169,2504,7424
14686,3111,74,2880798,133618,1754,4269
14687,3182,74,101056,2630,148,234
14688,3271,74,46780,333,10,31
14689,3062,74,1554510,19886,5060,8495
14690,3108,74,1885334,80277,1863,6380
14691,3177,74,70004,743,64,136
14692,3116,74,762725,23094,452,2658
14693,3184,74,53635,1083,27,299
14694,3113,74,248015,2418,281,923
14695,3240,74,201394,13761,68,695
14696,3180,74,166736,8902,92,362
14697,3068,74,2192207,41011,4874,10059
14698,3181,74,183680,6381,98,574
14699,3112,74,792225,124569,430,10842
14700,3065,74,1164431,6729,1197,3626
14701,3193,74,150526,19282,76,2754
14702,3107,74,2206970,167642,1251,46345
14703,3272,74,117035,7066,72,360
14704,3119,74,248475,1879,110,53
14705,3115,74,677550,6069,218,368
14706,3069,74,2705268,120923,1843,4431
14707,3273,74,216447,7608,74,759
14708,3187,74,443660,41785,311,2175
14709,3123,74,310931,6979,123,281
14710,3274,74,2739,18,5,10
14711,3188,74,84334,3021,84,1234
14712,3241,74,52938,351,10,4
14713,3125,74,69827,598,211,58
14714,3064,74,1962489,57271,2160,5973
14715,3072,74,279580,0,0,338
14716,3120,74,236472,14361,147,1144
14717,3109,74,614420,3134,2582,2371
14718,3191,74,59987,1004,94,260
14719,3242,74,171552,729,27,67
14720,3063,74,1219514,7239,922,3443
14721,3066,74,26019027,970812,13952,48465
14722,3190,74,639577,32398,199,669
14723,3118,74,179264,1505,58,184
14724,3121,74,350040,5438,63,494
14725,3124,74,2217443,95329,1417,3699
14726,3071,74,2500865,94731,1362,10531
14727,3244,74,20368,150,7,31
14728,3192,74,564182,18371,180,1195
14729,3275,74,7130,114,4,5
14730,3189,74,464324,31903,461,1528
14731,3134,74,103102,1826,393,416
14732,3243,74,152613,2109,72,160
14733,3067,74,397406,2738,5778,5158
14734,3127,74,369870,17758,131,1248
14735,3076,74,268905,1011,188,431
14736,3276,74,1164,11,1,4
14737,3245,74,11643,371,11,56
14738,3074,74,1907490,61195,2652,3879
14739,3078,74,512333,23410,953,2760
14740,3246,74,1708,16,3,10
14741,3079,74,178408,3122,216,138
14742,3027,74,1859885,61224,3196,4193
14743,3129,74,235634,12203,91,1167
14744,3247,74,534242,2433,2774,1775
14745,3044,74,475425,9155,309,920
14746,3080,74,789100,27158,484,1420
14747,3073,74,2682794,47836,1643,4905
14748,3081,74,273004,24254,555,2501
14749,3135,74,126409,685,7,104
14750,3077,74,481786,12782,394,1035
14751,3248,74,713,1,0,0
14752,3131,74,12454422,22510,17759,1995
14753,3033,74,404701,2575,734,396
14754,3195,74,88411,0,0,0
14755,3196,74,35769,209,16,98
14756,3083,74,6895101,1009144,2669,116588
14757,3197,74,40187,967,110,261
14758,3030,74,1016523,24814,2550,4227
14759,3088,74,1391595,113904,932,8490
14760,3085,74,645903,35180,2515,5177
14761,3034,74,473593,13738,539,1101
14762,3250,74,6170,276,21,21
14763,2990,74,1535324,4864,4992,3121
14764,3035,74,609340,19853,481,5503
14765,3251,74,109740,287,15,150
14766,3132,74,690854,9722,275,178
14767,3277,74,44813,246,34,25
14768,3252,74,31427,191,1,4
14769,3278,74,215775,2629,276,584
14770,3086,74,9762,14,47,32
14771,3137,74,43857,1010,23,104
14772,2987,74,3770744,220891,3665,50778
14773,3090,74,691970,13942,786,3007
14774,3003,74,129466,656,258,250
14775,3039,74,683434,5413,201,375
14776,3199,74,4880,2,4,1
14777,3032,74,1597365,43308,474,2068
14778,3089,74,154731,8963,70,1063
14779,3041,74,97710,422,573,190
14780,3038,74,400911,11665,321,925
14781,3037,74,108402,630,232,237
14782,3201,74,2078,4,0,0
14783,3200,74,559,9,0,4
14784,2991,74,213764,2168,906,1101
14785,3082,74,992396,54016,1648,494
14786,3093,74,216179,8130,526,769
14787,3042,74,227384,11494,822,804
14788,2988,74,3447677,35791,10773,7688
14789,3096,74,60794,317,14,34
14790,3094,74,47299,1128,40,238
14791,3045,74,9595,46,92,26
14792,3202,74,4744,2,0,1
14793,3253,74,3735,139,1,42
14794,2989,74,4253449,146588,2443,14883
14795,3279,74,7325,6,6,1
14796,3046,74,498874,10685,2177,0
14797,2996,74,688577,14143,490,1827
14798,3095,74,296755,41687,403,2897
14799,3051,74,1143472,52424,564,4696
14800,3040,74,380261,12021,874,2161
14801,3280,75,151917,4323,689,2039
14802,3281,75,3289546,41789,4437,9974
14803,3282,75,27666,1606,131,146
14804,3283,75,215459,13309,793,1181
14805,3284,75,402244,5140,2998,4175
14806,3285,75,111105,3178,387,341
14807,3286,75,722887,7214,241,1727
14808,3287,75,782969,17185,2096,5325
14809,3288,75,1704772,54180,6293,14303
14810,3289,75,301710,7115,750,2351
14811,3254,75,1177597,45529,2587,19508
14812,3290,75,102521,512,26,60
14813,3291,75,97065,2107,252,504
14814,3292,75,176544,7552,223,1815
14815,3293,75,33340,3249,85,475
14816,3255,75,734550,32769,1436,14285
14817,3294,75,798,45,4,6
14818,3295,75,526373,19061,684,1540
14819,3258,75,281423,12703,996,3393
14820,3296,75,97322,4941,239,545
14821,3256,75,1332417,117204,2505,7661
14822,3206,75,15924122,542009,98636,67599
14823,3297,75,33042,1297,12,96
14824,3298,75,313466,3701,273,349
14825,3259,75,793862,15032,450,2964
14826,3257,75,313744,15339,189,2103
14827,3299,75,56890,461,20,67
14828,3300,75,2323494,26698,650,2631
14829,3301,75,6041606,290654,12815,14554
14830,3302,75,3474667,3420,452,1014
14831,3303,75,462463,17726,213,1591
14832,3208,75,766842,16746,657,651
14833,3261,75,182486,2660,1660,1165
14834,3210,75,965956,14496,211,1684
14835,3209,75,1711518,62745,1047,3506
14836,3212,75,7679717,360901,6506,16289
14837,3304,75,1502969,64578,997,3789
14838,3305,75,60857,932,145,695
14839,3147,75,2963449,193448,4309,20957
14840,3306,75,328520,20725,119,1909
14841,3207,75,2749610,193672,5801,46713
14842,3224,75,271160,1187,4396,1988
14843,3262,75,202931,19910,264,1861
14844,3211,75,1571456,14968,1846,2320
14845,3144,75,8028921,188841,6081,12204
14846,3217,75,466653,8053,749,505
14847,3263,75,198576,8232,169,467
14848,3307,75,283173,8390,291,763
14849,3264,75,2097402,362792,967,26742
14850,3218,75,1481938,13474,391,1234
14851,3216,75,541565,5719,1601,1682
14852,3219,75,194916,2051,395,1051
14853,3265,75,433149,6626,215,938
14854,3308,75,22588,181,379,239
14855,3220,75,267620,3353,1111,1178
14856,3153,75,505032,3862,5175,2261
14857,3145,75,2298198,73178,7212,7259
14858,3150,75,995917,27102,3150,8086
14859,3223,75,376380,54362,321,3903
14860,3149,75,853425,57726,1303,6245
14861,3222,75,190902,9545,173,410
14862,3146,75,691939,22941,338,3343
14863,3309,75,398478,23217,136,1605
14864,3310,75,17068,136,11,12
14865,3157,75,2504970,104580,2229,5968
14866,3148,75,1244926,29814,1005,1961
14867,3152,75,769375,43811,1811,5022
14868,3102,75,22387656,1919981,461659,625002
14869,3227,75,265399,14587,287,665
14870,3159,75,132093,0,0,0
14871,3311,75,18033,353,36,38
14872,3163,75,536312,32188,402,3511
14873,3268,75,994138,24271,2029,3152
14874,3158,75,1728225,62178,760,1306
14875,3312,75,24530,725,36,123
14876,3221,75,562843,24651,2164,2598
14877,3266,75,35076,1108,12,55
14878,3168,75,68243,660,191,170
14879,3156,75,902509,19069,967,1609
14880,3267,75,100742,3742,34,394
14881,3225,75,766100,112635,585,8874
14882,3177,75,77996,790,67,118
14883,3160,75,663376,11522,963,6489
14884,3313,75,12866,1081,11,146
14885,3228,75,42354,238,314,135
14886,3103,75,3774089,115075,9047,19727
14887,3167,75,3796854,1220,275,46
14888,3269,75,5503993,420536,3606,49338
14889,3230,75,198523,6669,297,894
14890,3314,75,3791,13,0,4
14891,3122,75,261775,3714,322,471
14892,3164,75,223023,8592,523,1328
14893,3231,75,294436,7985,474,710
14894,3315,75,775264,19333,876,253
14895,3316,75,4321,10,3,2
14896,3161,75,869258,60110,756,10185
14897,3166,75,283556,9349,276,1019
14898,3105,75,1872700,66046,2497,5038
14899,3113,75,250056,2429,281,923
14900,3234,75,3371910,161565,1928,12924
14901,3270,75,25581,264,30,100
14902,3165,75,819454,110631,1537,15126
14903,3238,75,120571,5299,84,331
14904,3182,75,106050,2708,151,241
14905,3233,75,1419673,1904,323,512
14906,3317,75,5870,11,0,5
14907,3176,75,1254519,216892,837,11554
14908,3171,75,626321,10229,1142,1092
14909,3236,75,412073,14319,402,2258
14910,3237,75,116832,1811,57,448
14911,3106,75,1311442,43025,845,6628
14912,3235,75,73001,761,26,69
14913,3173,75,441900,9103,222,896
14914,3175,75,308202,4901,345,917
14915,3128,75,97387,186,610,304
14916,3111,75,3308845,141399,1902,4383
14917,3104,75,6436290,71604,5842,12205
14918,3174,75,3007995,94461,2716,7830
14919,3179,75,851536,2720,412,136
14920,3172,75,146663,1198,97,558
14921,3170,75,817074,59666,690,10212
14922,3062,75,1575261,20046,5101,8553
14923,3178,75,134643,12088,186,890
14924,3108,75,2112545,88032,2090,7060
14925,3180,75,180100,9452,98,369
14926,3272,75,140943,8072,88,378
14927,3116,75,824262,23678,472,2726
14928,3240,75,304859,17707,91,832
14929,3181,75,193633,6572,104,587
14930,3193,75,157219,19903,81,2778
14931,3065,75,1177548,6752,1206,3629
14932,3273,75,227005,7754,78,759
14933,3123,75,339797,7537,135,316
14934,3119,75,265260,1942,112,52
14935,3187,75,479016,44107,328,2285
14936,3115,75,931779,6953,230,403
14937,3241,75,72549,477,12,7
14938,3068,75,2475809,44699,5315,11514
14939,3112,75,870441,129605,456,11094
14940,3274,75,2957,20,5,10
14941,3318,75,180379,5855,55,150
14942,3107,75,2280684,170641,1270,47263
14943,3243,75,191820,3260,97,206
14944,3125,75,70224,600,211,58
14945,3319,75,15495,685,4,71
14946,3124,75,2672028,103458,1566,3850
14947,3120,75,242776,14631,149,1158
14948,3072,75,285286,0,0,345
14949,3242,75,196755,807,29,74
14950,3064,75,2032924,58224,2208,6167
14951,3191,75,66284,1068,105,263
14952,3066,75,27915532,1001244,14626,50171
14953,3109,75,639265,3197,2651,2476
14954,3118,75,194071,1528,59,186
14955,3190,75,739380,36625,220,686
14956,3121,75,394732,5817,74,510
14957,3189,75,550705,34604,498,1599
14958,3192,75,592142,18847,184,1258
14959,3320,75,182250,10340,139,1289
14960,3244,75,37095,240,9,33
14961,3188,75,90126,3097,87,1280
14962,3063,75,1235447,7263,930,3468
14963,3134,75,119110,2029,413,482
